history_id,opportunity_id,from_stage,to_stage,change_date
30cf5bc9-cdf6-422f-8a53-5d57416c68d7,OPP-1050,Proposal,,2023-05-24
51edc85c-f305-462e-9ec4-e23e764c1168,OPP-1050,Negotiation,,2023-06-05
a5e42096-cc82-4875-a864-59a5357907d7,OPP-1051,Discovery,,2023-11-28
6a06f7ce-ff69-4edd-8842-10dbfac58164,OPP-1051,Demo,,2023-12-04
9f036dbe-0783-4793-9e75-c41e6e195b2d,OPP-1051,Proposal,,2023-12-07
bc2b7dfb-3de8-4885-9f1a-061af7347430,OPP-1051,Negotiation,,2023-12-13
4e45196a-e465-43ff-91f3-47c86999e045,OPP-1051,Closed Lost,Closed Lost,2023-12-23
3b0bbdc2-a186-45c4-9700-b48c7fb1587c,OPP-1052,Discovery,,2023-12-30
38b1b716-33af-4c0c-8004-509d98fb2772,OPP-1053,Discovery,,2023-10-19
fcd016a2-dff0-485a-abc4-2d9c0faf4c1e,OPP-1053,Demo,,2023-10-21
39aa387a-0e91-42cf-8a39-58b53ea3c25d,OPP-1054,Discovery,,2023-11-08
c61840fa-97bf-45fe-90dd-55fc5b23323f,OPP-1054,Demo,,2023-11-11
6a890a05-d258-4e9e-b6a5-b9102b86d834,OPP-1054,Proposal,,2023-11-18
38f07446-6212-4688-aa70-9df5924fe318,OPP-1054,Negotiation,,2023-11-20
9374f503-b60e-4db1-a0c6-dbb5b0ef2384,OPP-1054,Closed Lost,Closed Lost,2023-11-25
5591a902-8289-47ed-82d5-7fe8866f4d82,OPP-1055,Discovery,,2023-11-23
49825d32-05fe-48f1-9468-bb6f442ed1e9,OPP-1055,Demo,,2023-11-30
b0b6feb7-5f68-4ee3-9899-bfbe65c1df91,OPP-1055,Proposal,,2023-12-08
b8ba6383-2f01-4497-af82-60b7ba08e506,OPP-1055,Negotiation,,2023-12-10
435d4dfa-26b0-4bb8-a8c4-abacf5cd675f,OPP-1055,Closed Lost,Closed Lost,2023-12-20
3fa1a6ee-a440-4105-a2d0-557425a4ea03,OPP-1056,Discovery,,2024-01-02
7b69ec65-0f2d-4b34-b90b-4660f0d38d5e,OPP-1057,Discovery,,2023-06-05
caf978d5-f3d9-4b76-a595-5dd92c47ba28,OPP-1057,Demo,,2023-06-11
3b378e8b-fe75-44f6-8935-152c6c7cf6cd,OPP-1057,Proposal,,2023-06-20
6fdbc5f0-3e27-4fc1-9b57-596a37bab779,OPP-1057,Negotiation,,2023-06-24
6b4c5129-f067-44f4-bf6b-e0c4885abe45,OPP-1057,Closed Won,Closed Won,2023-07-04
9332c878-2e4a-46e0-98f6-bfc94a3b7b54,OPP-1058,Discovery,,2023-01-26
9491b9d0-a0bf-42cf-9580-76443017ffe7,OPP-1058,Demo,,2023-01-30
3c39ff3b-467f-4caf-aca9-12b497965450,OPP-1058,Proposal,,2023-02-14
606f63c5-e737-4ba5-a263-e8d50b572e81,OPP-1058,Negotiation,,2023-02-24
5e92bb14-6e31-4009-a408-384950efdeb7,OPP-1058,Closed Won,Closed Won,2023-02-25
2671a7b7-6729-4ca0-b383-e482182af275,OPP-1059,Discovery,,2023-06-04
55ea609f-037d-4689-a4bf-3803506f287a,OPP-1059,Demo,,2023-06-10
681ef259-925a-4ca9-8217-9026ce47261f,OPP-1059,Proposal,,2023-06-19
9e4691dc-a138-4e07-80cb-35df1d35bed7,OPP-1059,Negotiation,,2023-06-25
8c84bf03-c611-4bf8-842c-0e65b4c757b9,OPP-1059,Closed Won,Closed Won,2023-06-29
042bdaea-da57-4480-94f7-368564120b50,OPP-1060,Discovery,,2023-06-18
1a8e161c-619f-43d9-9455-74466eb62310,OPP-1060,Demo,,2023-06-22
35126842-3dd0-4f55-839a-6e9ca1439826,OPP-1060,Proposal,,2023-06-24
ba4a995d-c76a-4c6c-a1fd-b2a88b6a9013,OPP-1060,Negotiation,,2023-06-25
5823338f-17e5-4fc3-8765-28256e2d6d98,OPP-1060,Closed Lost,Closed Lost,2023-06-30
0c5206bb-ba50-4d91-ab3c-59f6689edbb9,OPP-1061,Discovery,,2023-10-24
23e0681f-65d9-4ccd-8182-395ca39cf089,OPP-1061,Demo,,2023-11-04
094b507e-3ce9-4533-ae70-68f038472f91,OPP-1061,Proposal,,2023-11-06
a801e658-d1ed-46ca-b47d-1fc95e09d9f0,OPP-1061,Negotiation,,2023-11-18
a25723a1-ba70-4350-aba1-e314f6ac53b4,OPP-1061,Closed Lost,Closed Lost,2023-11-22
911d8952-e828-405c-ab21-23d66898f241,OPP-1062,Discovery,,2023-05-24
fa528e2b-3515-4c06-b2ba-5ecc039852a5,OPP-1062,Demo,,2023-05-27
e01a1476-b3f3-4403-9c7a-c825f4f6f8e7,OPP-1062,Proposal,,2023-05-31
6d654199-e21d-43f3-9d38-bd2872d073cd,OPP-1062,Negotiation,,2023-06-03
567e4e4f-1cf6-445f-b03c-f647dee76c28,OPP-1062,Closed Lost,Closed Lost,2023-06-04
c0cb19fa-e8be-4915-99cb-a0e5351948ee,OPP-1063,Discovery,,2022-12-23
b6ff0ba3-0db7-462b-a9c6-070ca8c6b19d,OPP-1063,Demo,,2022-12-25
30473917-ce35-47eb-8459-d5a6655f54f2,OPP-1063,Proposal,,2022-12-31
18c22231-5b93-4ce8-b728-a926b6edb8b1,OPP-1064,Discovery,,2023-09-01
6d34a93a-5c5e-4b88-8190-5faf5aa6315a,OPP-1064,Demo,,2023-09-04
169a37e8-6ccb-4850-b2f8-a4c49d91b886,OPP-1064,Proposal,,2023-09-06
b11ebe0b-0074-48a3-acb5-c4147b754b49,OPP-1064,Negotiation,,2023-09-11
6f61cc5c-d65f-4425-8739-aea2953a804d,OPP-1064,Closed Lost,Closed Lost,2023-09-16
d9429275-b6e4-495a-9d02-5f010c4c06fc,OPP-1065,Discovery,,2023-01-31
f932a9bb-8ae0-4b0f-8787-4080ec5a39ae,OPP-1065,Demo,,2023-02-11
394e0d6d-2448-48cd-a519-f4e9a45ebeda,OPP-1065,Proposal,,2023-02-17
93b90e88-ca9c-4e52-9ef5-69f08ab8336f,OPP-1065,Negotiation,,2023-02-18
44043174-9f0a-48ca-ac70-62202badb388,OPP-1065,Closed Lost,Closed Lost,2023-02-24
0a2f7d04-79ba-4a57-a359-e6886c235858,OPP-1066,Discovery,,2023-07-27
6072ca23-3825-48a4-a5f9-68240a13f4e4,OPP-1066,Demo,,2023-08-01
e528a069-0485-4e9d-aa24-5fb07986319e,OPP-1066,Proposal,,2023-08-04
b48782d5-297a-4830-b6f6-da8d169acb01,OPP-1066,Negotiation,,2023-08-07
5128b210-def4-49cc-80f5-981057d39a0d,OPP-1066,Closed Won,Closed Won,2023-08-08
c2e07cd2-5deb-47b6-8bbd-fb17c93aee9d,OPP-1067,Discovery,,2023-01-16
77f0e0c3-09bc-4439-b7cd-51437950fda3,OPP-1067,Demo,,2023-01-17
142b55ca-2e47-4b38-963c-f73befa1b5d8,OPP-1067,Proposal,,2023-01-21
c395802a-2dbc-4721-92c2-c25d0a7b6b65,OPP-1068,Discovery,,2023-05-12
be211375-47ae-4f9c-95fe-e3dc98ef5bd0,OPP-1068,Demo,,2023-05-13
e908ada1-2d38-4858-b4e7-a2955df52b5a,OPP-1068,Proposal,,2023-05-16
29efc18c-ee62-4a34-82ff-fcd32edb6e5d,OPP-1069,Discovery,,2023-03-26
0304a819-5e1c-4463-a956-2626422bf1a1,OPP-1069,Demo,,2023-03-29
6f2e429b-222d-4f00-8396-9bdf31044456,OPP-1069,Proposal,,2023-04-02
c73df82d-ad8d-4d88-b8c8-74b623821e43,OPP-1069,Negotiation,,2023-04-07
bb683fe7-b90f-4095-84a7-c445075bfdfc,OPP-1069,Closed Lost,Closed Lost,2023-04-11
f1640e46-1862-4e55-a1f2-4cd5f6254a13,OPP-1070,Discovery,,2023-10-09
c8472227-6f6f-44bb-810f-355710e78771,OPP-1070,Demo,,2023-10-10
e967eca4-c707-4656-b13a-cd6ce1e7e8b2,OPP-1071,Discovery,,2022-11-29
93a1eb71-0c63-4e45-9734-39cdd133ecaa,OPP-1071,Demo,,2022-12-05
fa568e3a-3211-48a4-975e-9a8372662c1d,OPP-1071,Proposal,,2022-12-14
8969c370-3ed9-4489-840d-0042bbcabcf9,OPP-1071,Negotiation,,2023-01-13
40d154ac-5c2d-48cd-9a93-3ef5e6d2f3d7,OPP-1071,Closed Lost,Closed Lost,2023-02-02
2c5b5f61-7e86-45c2-8e19-cec5ea9bbfd0,OPP-1072,Discovery,,2023-07-13
93913fb2-1d0c-4c85-b4ab-c4efda9088b1,OPP-1072,Demo,,2023-08-14
8a441f4c-b037-4f7c-b848-05845c1fdfa5,OPP-1072,Proposal,,2023-08-23
f43a5b5a-2ebb-4e93-9f03-829c12ba21aa,OPP-1072,Negotiation,,2023-09-17
65663816-30c5-435f-bec3-de250d34b9b2,OPP-1072,Closed Won,Closed Won,2023-09-27
e5c4ce0a-bfd1-453b-af84-5b8dcd54da79,OPP-1073,Discovery,,2023-10-29
7bdba85f-dde8-4059-a670-fb31db99a5a1,OPP-1073,Demo,,2023-11-05
02c26935-2718-44ed-ac63-d11e2a52103d,OPP-1073,Proposal,,2023-11-13
75f84c95-719b-4c50-bb00-1d9ec240ee57,OPP-1073,Negotiation,,2023-11-15
64c2e6ee-8f52-4b50-a921-f8beef204176,OPP-1073,Closed Won,Closed Won,2023-11-24
adffe409-65c6-42fc-b2fb-11ec1d77f771,OPP-1074,Discovery,,2023-07-07
bc930ecd-a73d-4154-b60d-c601c592b4f5,OPP-1074,Demo,,2023-07-11
77454b47-3ef0-4120-bca5-f517b80387a5,OPP-1074,Proposal,,2023-07-14
49991498-cd77-4d94-8e70-f4febd129874,OPP-1074,Negotiation,,2023-07-18
3d6c3502-7dc8-4b35-ae46-ed2984227970,OPP-1074,Closed Lost,Closed Lost,2023-07-22
34fcd9da-0cd4-4b5a-8f33-918a49048159,OPP-1075,Discovery,,2023-07-02
010b621c-4899-4886-b619-54086568cfc0,OPP-1075,Demo,,2023-07-09
c25dbd52-304d-402b-9ee8-2301eb3ba86b,OPP-1075,Proposal,,2023-07-21
e4991067-c9fe-4683-a5a9-549d77d07c80,OPP-1075,Negotiation,,2023-07-27
f75abb85-8147-48f7-9669-39687c026d67,OPP-1075,Closed Lost,Closed Lost,2023-08-02
380aee74-fbf6-42b1-a70d-4b40754466c1,OPP-1076,Discovery,,2023-06-03
9f9f424f-3f4d-4a97-963d-6d3e52532380,OPP-1077,Discovery,,2024-01-07
ea7cc3c0-40e6-4033-966b-792ef4c24d9a,OPP-1078,Discovery,,2023-10-18
efa9f5c3-45a9-46b3-b721-8311531e4899,OPP-1078,Demo,,2023-10-28
67d3521e-c186-4a84-9ecb-1476535e055a,OPP-1078,Proposal,,2023-10-29
9c53f347-7c45-4aca-b45a-2d3fc04d6f2d,OPP-1078,Negotiation,,2023-11-08
47efe95c-a94c-472a-becf-b8dd652944f3,OPP-1078,Closed Lost,Closed Lost,2023-11-11
38c68fd4-278e-4aa6-b855-27b6fa3c04fe,OPP-1079,Discovery,,2023-12-13
8850895d-e8e7-46c6-9297-e0a84541e33a,OPP-1079,Demo,,2023-12-16
ef831e18-fa90-461e-934f-17c949b0817e,OPP-1079,Proposal,,2023-12-24
6e683feb-876f-4db6-87b6-b2a246c2af6b,OPP-1080,Discovery,,2023-02-10
2865917d-c49d-4d4b-9fa9-82502822d0d9,OPP-1080,Demo,,2023-02-11
8fe856c2-ee3f-46cb-b40a-d1ff4da29bae,OPP-1081,Discovery,,2022-11-15
22fe1166-5b45-4354-8512-fb12ceef666c,OPP-1081,Demo,,2022-11-24
3cc7fb94-81f3-4abc-b61e-4d795c138846,OPP-1081,Proposal,,2022-12-09
7c4797ad-dfc3-4dc9-a0b8-df33353e85db,OPP-1081,Negotiation,,2022-12-16
df47bd4f-d465-4208-bcd4-0bdb40d213e2,OPP-1081,Closed Lost,Closed Lost,2022-12-24
73542685-cfdf-4441-9b60-917f9078786e,OPP-1082,Discovery,,2023-04-09
6f87bb4c-c7b9-4d3b-b0a8-915f06e6e76f,OPP-1082,Demo,,2023-04-18
a3e5140d-4537-4249-993d-78127ff01a37,OPP-1082,Proposal,,2023-04-21
18b90e78-8d30-4355-8655-af17700a75f8,OPP-1082,Negotiation,,2023-05-01
ee9a6b84-d933-4d62-b908-a8ef1abca2db,OPP-1082,Closed Won,Closed Won,2023-05-04
081f8a52-8f82-40b5-8ef5-4f0ae2f35545,OPP-1083,Discovery,,2023-09-26
5e11c90c-d2e3-4255-901b-22ed125cf096,OPP-1083,Demo,,2023-10-09
ad3814c9-69d1-4719-9f15-52e9b01e6faf,OPP-1083,Proposal,,2023-10-13
fbe2ecfc-1128-4202-b796-7a4c0bf41b41,OPP-1084,Discovery,,2023-06-15
8ae5b937-3cd6-4d9f-a070-d6ad3efe13a4,OPP-1084,Demo,,2023-06-16
a89e0814-b9a0-4fcc-9309-7079c16b9211,OPP-1084,Proposal,,2023-06-25
b3a56397-b08b-4cdf-adad-ab0204510fde,OPP-1084,Negotiation,,2023-07-02
1e432032-5c44-4a81-8af0-a5b0a5017022,OPP-1085,Discovery,,2023-12-02
380c7212-af4a-4b1c-a3bb-af390cebc5c9,OPP-1085,Demo,,2023-12-06
2573f118-7111-4d41-ab6d-2a7a026fd49a,OPP-1085,Proposal,,2023-12-10
81e591d9-379a-41b1-9e9d-3a66fcf5ab6c,OPP-1085,Negotiation,,2023-12-14
84b5df5b-f82d-4ef1-9d04-966af4ca3f9c,OPP-1085,Closed Won,Closed Won,2023-12-17
3a2c34f0-04bc-4888-890b-114aa1c8a485,OPP-1086,Discovery,,2022-09-19
c80bbd82-0cd3-43dd-8f43-c453262da991,OPP-1086,Demo,,2022-09-26
d6798193-7232-4468-a5bd-185e3ec7a37a,OPP-1086,Proposal,,2022-10-03
77707b5e-0de1-41ef-8279-b771bb5dc19f,OPP-1086,Negotiation,,2022-10-04
2989ef52-0f10-479c-a276-9a39f647014d,OPP-1086,Closed Lost,Closed Lost,2022-10-12
639cb684-173d-4a28-861b-48163bef194f,OPP-1087,Discovery,,2022-09-15
621aa002-9f5d-4250-986e-6828a14e8f22,OPP-1087,Demo,,2022-09-20
25caa285-53bd-4716-8e66-59b822223fe7,OPP-1087,Proposal,,2022-09-24
45960644-714c-433c-ae41-bbdc5ce229e7,OPP-1087,Negotiation,,2022-09-26
4b2fd669-8d82-4453-a9d9-1d3864980379,OPP-1087,Closed Lost,Closed Lost,2022-09-27
4a08a5ed-adb3-496e-8361-31d2bf877b90,OPP-1088,Discovery,,2022-05-07
b75cedf5-dd25-4cce-b44c-9eada72ff53a,OPP-1088,Demo,,2022-05-10
cef684e6-590e-4ca3-913e-e14b825a74d2,OPP-1088,Proposal,,2022-05-15
9476cb44-bdf8-411c-b4ae-93a5074376c3,OPP-1088,Negotiation,,2022-05-25
1cbe1f57-63a6-45f6-a6c8-9634faf1d35f,OPP-1089,Discovery,,2023-05-09
3b2fb83f-d909-4ccb-a07a-72c064cce2a1,OPP-1089,Demo,,2023-05-16
09dbd417-e97b-4a2e-9e65-422fc0efe2a5,OPP-1090,Discovery,,2023-08-19
d619e0a8-455c-4d15-98bb-e905d3760fd6,OPP-1090,Demo,,2023-08-25
1c9667d6-159e-4b2f-9bf6-173caf78d485,OPP-1091,Discovery,,2023-07-11
e98cd7d6-c185-4e40-9c12-49c516b3dbb3,OPP-1091,Demo,,2023-07-19
f5fa7e6e-04d7-4aed-ba0c-b0679a2c14bb,OPP-1091,Proposal,,2023-07-26
49cc4df8-0e10-4a4d-9f56-06313fb6af46,OPP-1091,Negotiation,,2023-07-30
a3af71b3-4c7f-4d03-ac01-a886b0b2120a,OPP-1091,Closed Lost,Closed Lost,2023-08-10
ca530406-d5b0-4110-aaf2-95c4b7cb0996,OPP-1092,Discovery,,2023-07-06
038e02db-425b-4302-a211-c667d901192d,OPP-1092,Demo,,2023-07-11
d1f31538-6088-4461-a2db-1ff6da6f8745,OPP-1092,Proposal,,2023-07-12
470bfddc-fe9e-4292-b2d9-1a72c884692f,OPP-1092,Negotiation,,2023-07-21
86384f1b-fbbf-4404-8971-13e310c014f0,OPP-1092,Closed Lost,Closed Lost,2023-07-27
f9a38ac0-dd21-4671-93d1-69c480484012,OPP-1093,Discovery,,2023-11-11
ddaddb55-75a6-4e7f-a2d3-0e3899e5c1fb,OPP-1093,Demo,,2023-11-22
adc923f4-326d-4ffc-a6d7-72acf15d3ba2,OPP-1093,Proposal,,2023-11-26
bb18f623-d4a6-4945-af9f-50ddf902b05a,OPP-1093,Negotiation,,2023-12-03
78af3ce6-c5b7-4caa-9416-348e247c269e,OPP-1093,Closed Lost,Closed Lost,2023-12-06
62eb6ab0-e5ba-407f-bb71-629d520ed087,OPP-1094,Discovery,,2022-09-21
0400d63e-973d-480e-9510-04f6858db93f,OPP-1094,Demo,,2022-10-01
74aae141-a318-4f70-8a15-1db998db88f7,OPP-1094,Proposal,,2022-10-02
de7995fc-eb38-41ba-8b80-e21ecbff98f2,OPP-1094,Negotiation,,2022-10-11
d1df9c35-1deb-4145-83df-aceb4d29eb58,OPP-1095,Discovery,,2023-11-05
07ad103c-b184-4ea8-8b6f-358b1cdee1e8,OPP-1095,Demo,,2023-11-13
7964c474-fc85-4b87-9a12-9fc713afcdf8,OPP-1095,Proposal,,2023-11-21
54942984-dea0-4ff3-80e7-061d5326f02a,OPP-1095,Negotiation,,2023-11-28
0732416c-8f60-4fad-acdd-d9a94497b888,OPP-1095,Closed Lost,Closed Lost,2023-11-29
166c0a2a-9d64-4d6d-8743-14caf70c2e95,OPP-1096,Discovery,,2023-11-20
b9173242-d142-4b76-a525-d814cd4553fd,OPP-1096,Demo,,2023-11-24
a7254c1a-dc64-40d3-87a5-f9a79bcdb5a1,OPP-1097,Discovery,,2023-06-09
87b060bd-65a4-4827-aa74-016399780be3,OPP-1097,Demo,,2023-06-17
3d2c72e3-59a9-49c0-8cc2-8750427a7570,OPP-1097,Proposal,,2023-06-18
76cbbc8c-b4a3-416a-bb01-660c20730e5f,OPP-1097,Negotiation,,2023-06-21
c65fb2a3-a10f-43b9-9426-a218695549ff,OPP-1097,Closed Won,Closed Won,2023-06-26
cb97f8ec-1bd0-4345-84a5-fbbe767708cb,OPP-1098,Discovery,,2023-07-14
3e75c0cf-8618-4524-9277-338fa0287976,OPP-1098,Demo,,2023-07-26
c71e70ac-f30e-4dd1-9ca3-7f27c29ae747,OPP-1098,Proposal,,2023-08-15
c2185dac-56d0-4bf0-bff5-963fb09dc594,OPP-1098,Negotiation,,2023-08-19
940a22f4-0aa3-47a4-ba6f-dd90d84be1ec,OPP-1098,Closed Lost,Closed Lost,2023-09-04
5302af15-c410-4c9e-9663-795c9f3a6912,OPP-1099,Discovery,,2022-11-21
6f80f3f1-91f4-4b8d-a35a-a640e424067e,OPP-1099,Demo,,2022-11-26
b144bc91-81b6-4f95-ae43-3adb254b8c3f,OPP-1099,Proposal,,2022-12-01
5c158724-c180-4c90-b0b7-eed770d5b9ed,OPP-1099,Negotiation,,2022-12-05
56789ec3-092b-4730-b34e-cf2b0ddf9b3e,OPP-1099,Closed Lost,Closed Lost,2022-12-11
9b0e2d88-bcc7-4214-b643-8df4dbec5df4,OPP-1100,Discovery,,2024-01-10
a0a679c5-1483-4e36-83fa-4239e340225e,OPP-1101,Discovery,,2023-06-18
60191282-478d-450d-9c6c-172a25cd6df9,OPP-1101,Demo,,2023-06-22
f9720d67-50e2-4a83-861e-8a50a6573330,OPP-1101,Proposal,,2023-06-24
184cdf49-07d3-4c7a-b5ad-9e6130107024,OPP-1101,Negotiation,,2023-06-27
7aaf4104-a703-4755-a20a-a2ae7a71f579,OPP-1101,Closed Lost,Closed Lost,2023-07-02
06d57644-b6f4-44d8-980f-db08fefa4c4f,OPP-1102,Discovery,,2023-10-03
07845f02-53b9-4ec2-a265-5ec2103e821b,OPP-1102,Demo,,2023-10-05
5ae54ccb-11f1-4ce2-b6af-b6de1ddc69c7,OPP-1102,Proposal,,2023-10-09
c50b1afd-e9cb-4a2d-90ca-04c78e3a128e,OPP-1102,Negotiation,,2023-10-14
bf56daa6-a2c0-4235-8211-8077bd0c958a,OPP-1102,Closed Lost,Closed Lost,2023-10-19
3f86ab55-7ff4-4aed-aed9-2bd0b2897443,OPP-1103,Discovery,,2023-12-03
43120198-8008-42a0-8558-742cd912801e,OPP-1103,Demo,,2023-12-07
30c0171f-cce4-4968-9692-399ec6abcd24,OPP-1103,Proposal,,2023-12-10
b80a6e7a-052f-490d-a587-d8a356bc1f98,OPP-1103,Negotiation,,2023-12-12
bba9edb6-c6cd-43ee-9d6d-f988acf6d00e,OPP-1103,Closed Lost,Closed Lost,2023-12-14
b238068a-3deb-4e77-9e64-7669a5e2aa18,OPP-1104,Discovery,,2022-10-11
04d4f062-7dbb-4428-a282-c1418aebb057,OPP-1104,Demo,,2022-10-19
3e0f5135-36bd-430f-b8e9-f9445c33a5d8,OPP-1104,Proposal,,2022-10-26
e68dd9b3-0b63-43d0-967c-d10af9a29916,OPP-1104,Negotiation,,2022-11-03
608705bf-f9b5-483c-b849-c7f86f02b046,OPP-1104,Closed Won,Closed Won,2022-11-12
fea276c4-b958-4da4-9e28-5a4f60520ab1,OPP-1105,Discovery,,2023-08-13
36063a2d-dc64-46e0-b5ef-02e3a6b0dbf7,OPP-1105,Demo,,2023-08-22
ba02d66b-9865-470e-ac0c-3155ae35ddcc,OPP-1106,Discovery,,2023-09-12
de7178f8-601b-4e14-9986-db6e1c558024,OPP-1106,Demo,,2023-09-15
3bcf1c80-49cc-4f84-9982-67e88a894461,OPP-1106,Proposal,,2023-09-18
847f3107-c3e1-4f4a-9624-bbe21f943d39,OPP-1106,Negotiation,,2023-09-22
df3c4fae-76ee-43f1-9926-8aad834392a9,OPP-1106,Closed Won,Closed Won,2023-09-29
7587c17b-f059-4730-a97b-54a1d2d380df,OPP-1107,Discovery,,2022-09-20
9046cbf1-21d7-4143-8f08-dda24d1cbb76,OPP-1107,Demo,,2022-09-24
76385b50-6065-4fec-86af-8cd2e56673ff,OPP-1108,Discovery,,2022-06-30
2d2e3dac-f61e-48b5-a22c-f0f7fc464907,OPP-1108,Demo,,2022-07-12
7c953bff-49b3-41d1-bede-162fc465a83a,OPP-1108,Proposal,,2022-07-17
491aa064-426e-4267-8ff3-c5684ff2d6fe,OPP-1108,Negotiation,,2022-07-23
5de18fd1-eb98-44ec-9ff6-5bd549173d6b,OPP-1108,Closed Won,Closed Won,2022-08-03
d78bbbc2-6c82-49f9-8dd3-5b5c4f9dbe9e,OPP-1109,Discovery,,2023-07-10
c9b4df43-3c5a-4395-8228-0d87cd73ed18,OPP-1109,Demo,,2023-07-12
2f0bdfb2-55de-4681-8327-b5fc7fba2557,OPP-1109,Proposal,,2023-07-16
fb4cef3d-5c00-4051-a88f-32660442a0a6,OPP-1109,Negotiation,,2023-07-21
d8b65729-2171-4b2d-b17b-992d2b4667f7,OPP-1110,Discovery,,2023-10-23
b9b9b6ea-c1bb-468b-8588-7af977e0f217,OPP-1110,Demo,,2023-10-25
172e0c0e-e514-4852-ad2a-9cabaa82b25c,OPP-1110,Proposal,,2023-10-31
8ee9845c-c156-414a-ab98-29b417f7598e,OPP-1110,Negotiation,,2023-11-07
c2af2fd3-7618-4fa7-a614-11f8a7f8742b,OPP-1110,Closed Lost,Closed Lost,2023-11-12
16fb5881-efb4-4c1d-9a03-61332531299a,OPP-1111,Discovery,,2023-08-15
5efda9dd-8b3b-4630-8cb7-dcc4f1b223cf,OPP-1111,Demo,,2023-08-21
a55e6dfd-35e8-4530-8bc6-956db4803115,OPP-1111,Proposal,,2023-08-22
ea8608ac-1cdd-4ba2-8afe-6e03997fefc3,OPP-1111,Negotiation,,2023-08-23
b2a65106-33af-4a12-aacf-ecf594555188,OPP-1111,Closed Won,Closed Won,2023-08-28
d018d163-3d73-48cc-97c0-d261aab2c46a,OPP-1112,Discovery,,2023-12-25
b13482bb-4514-415a-8e89-65cac0be2735,OPP-1112,Demo,,2023-12-30
a1946050-5fb2-4f90-8218-82b5b205fca0,OPP-1113,Discovery,,2023-05-17
cd68a79e-f649-4efe-8133-27ad61470eec,OPP-1113,Demo,,2023-05-23
69dd9510-e861-403a-aff2-4d70015ef06d,OPP-1113,Proposal,,2023-05-25
198f86fd-ddb8-4b82-aa0e-4bea77adee19,OPP-1113,Negotiation,,2023-06-04
1d89c199-a354-4da7-80fc-7cdd3d8c3e14,OPP-1113,Closed Won,Closed Won,2023-06-06
db3a5a84-5379-4277-b522-e4ed5b006034,OPP-1114,Discovery,,2023-11-21
b5e5ce85-44c2-4d3b-8d1c-e3cc15dbbe9c,OPP-1114,Demo,,2023-11-29
50eedb20-9eed-42be-ae6e-02dee7a5ee5b,OPP-1114,Proposal,,2023-12-06
435b8cb8-bb62-44c7-9f3a-85d0e015ee8d,OPP-1114,Negotiation,,2023-12-09
f4c351ea-7605-41b1-8607-3918144e1a2b,OPP-1114,Closed Lost,Closed Lost,2023-12-19
034000cc-22ba-4ffb-a238-bac583408425,OPP-1115,Discovery,,2023-12-17
af8aa417-714e-498f-bdce-5535ceda90f6,OPP-1115,Demo,,2023-12-21
29a6e39c-4e16-4842-9200-77ed44a64ea4,OPP-1115,Proposal,,2023-12-23
743e2482-1c5e-4956-917d-e1020a1d0e23,OPP-1115,Negotiation,,2023-12-26
d412de79-c615-4be2-bc29-b4e8c0b54253,OPP-1115,Closed Won,Closed Won,2023-12-27
28000e85-93ec-4f4f-9b1f-b4eba03aaa79,OPP-1116,Discovery,,2023-05-19
2f2df421-5034-4b32-8773-539dbd085189,OPP-1116,Demo,,2023-05-25
e69c414f-f206-4124-98a9-e4de30e81b56,OPP-1116,Proposal,,2023-05-26
675bc9e3-f7c7-456e-8a02-893f46550f96,OPP-1116,Negotiation,,2023-05-28
d47ef210-c7f6-453a-af4c-e0a587f6b8b6,OPP-1117,Discovery,,2023-11-05
930dfcac-7690-492a-8159-c25c2e540907,OPP-1117,Demo,,2023-11-06
e908a3e8-ae1c-4824-8bba-2240be3eca60,OPP-1118,Discovery,,2023-11-29
f1241451-a630-4771-9719-deeb8fc32e5d,OPP-1118,Demo,,2023-11-30
7dcb5c38-14e3-47c6-93bc-a5354429e5ac,OPP-1118,Proposal,,2023-12-04
088de085-8382-4d5c-9624-de103d58eb26,OPP-1118,Negotiation,,2023-12-08
61e5c457-c449-4491-8ba6-2580c616274c,OPP-1118,Closed Won,Closed Won,2023-12-10
88195359-b047-4374-8e03-11c57f42aace,OPP-1119,Discovery,,2023-01-23
d26b3d99-2c74-450d-b3a2-8852803e2244,OPP-1120,Discovery,,2023-10-28
61e74a09-3e5b-4ed5-9229-8009f35e569b,OPP-1120,Demo,,2023-10-30
0ebf2c68-bd24-4f9f-9151-84ef0cfd4170,OPP-1121,Discovery,,2023-09-30
dfb65b09-e4ec-4743-b2a6-87f6ca29b1e7,OPP-1121,Demo,,2023-10-07
77462f11-550c-4d5d-a6bd-a0982c49367a,OPP-1122,Discovery,,2023-11-20
1cb85270-92a6-4fbb-a127-7e30c332645c,OPP-1122,Demo,,2023-11-22
0f5f3eda-8aea-493b-b8bf-31f94632a025,OPP-1122,Proposal,,2023-11-27
0c906405-cf32-43cf-b5c7-1121aaa4c3ea,OPP-1122,Negotiation,,2023-12-07
0898a83e-ed5b-43a6-869b-53a7a3a2c56b,OPP-1122,Closed Lost,Closed Lost,2023-12-16
2d2d6bdc-92f5-4a95-8e9a-debb5709205d,OPP-1123,Discovery,,2023-03-18
8984145c-9827-4b2b-8c49-8fdce107da5c,OPP-1123,Demo,,2023-03-22
2064d620-713f-47e8-a317-979441613b5c,OPP-1123,Proposal,,2023-03-25
72ad34f6-efa6-4992-b69e-064b76a25502,OPP-1124,Discovery,,2023-05-06
